"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 26 19:47:52 BRT 2022","Sun Jun 26 19:48:24 BRT 2022","31969","","Financeiro.ContasAReceber.ContasReceber","","Financeiro.ContasAReceber.ContasReceber","ConsultaRegistroGeracao","ConsultaRegistroGeracao",""
